,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Current_Ver,Android_Ver,Pri_Genres,Sec_Genres,Installs_qcut,newlastupdate,lastupdated
4530,7531,FAMILY,3.9,8,6200000.0,1000.0,0,0.0,1,Education,2018-04-04,1.1 Build 226,2.2 and up,15,Education,0,2018-04-04,-126
4531,7270,FAMILY,3.8,39,2900000.0,1000.0,0,0.0,1,Education,2017-12-21,1.0,4.2 and up,15,Education,0,2017-12-21,-230
4532,7269,FAMILY,4.3124333925399645,2,5900000.0,1000.0,0,0.0,1,Education,2017-11-21,1.0,4.0.3 and up,15,Education,0,2017-11-21,-260
4533,7283,FAMILY,4.2,5369,60000000.0,500000.0,0,0.0,1,Puzzle,2018-04-19,1.0.16,4.3 and up,34,Puzzle,1,2018-04-19,-111
4534,7265,FAMILY,4.1,135,4900000.0,1000.0,1,4.84,1,Education,2014-02-21,2.03,3.0 and up,15,Education,0,2014-02-21,-1629
4535,4780,FAMILY,4.4,1852,62000000.0,100000.0,0,0.0,1,Simulation,2017-10-31,1.0,2.3 and up,38,Simulation,1,2017-10-31,-281
4536,6722,FAMILY,4.4,6367,96000000.0,1000000.0,0,0.0,1,Simulation,2017-07-14,1.4,2.3 and up,38,Simulation,1,2017-07-14,-390
4537,5761,BOOKS_AND_REFERENCE,4.344444444444444,11,9200000.0,5000.0,0,0.0,1,Books & Reference,2018-01-30,1.5,5.0 and up,7,Books & Reference,0,2018-01-30,-190
4538,7274,FAMILY,4.3124333925399645,5,2800000.0,1000.0,0,0.0,1,Education,2017-05-14,1.0,4.0.3 and up,15,Education,0,2017-05-14,-451
4539,7268,BOOKS_AND_REFERENCE,5.0,4,3900000.0,1000.0,0,0.0,1,Books & Reference,2018-03-15,1.0.0,4.1 and up,7,Books & Reference,0,2018-03-15,-146
4540,5758,FAMILY,4.1,17,2200000.0,10000.0,0,0.0,1,Education,2017-09-24,1.22,4.0.3 and up,15,Education,0,2017-09-24,-318
4541,3,TOOLS,4.5,259,203000.0,10000.0,0,0.0,1,Tools,2014-09-16,1.1.06,1.5 and up,42,Tools,0,2014-09-16,-1422
4542,7280,GAME,4.3,5682,37000000.0,50000.0,1,1.99,1,Arcade,2017-03-02,1.1.5,2.3.3 and up,2,Arcade,1,2017-03-02,-524
4543,4989,BOOKS_AND_REFERENCE,4.344444444444444,0,3700000.0,5.0,0,0.0,1,Books & Reference,2018-05-25,1.0.0,4.1 and up,7,Books & Reference,0,2018-05-25,-75
4544,7273,FAMILY,3.9,169,7700000.0,10000.0,0,0.0,1,Education,2016-06-20,1.0.3,4.0 and up,15,Education,0,2016-06-20,-779
4545,5757,FAMILY,3.5,6,2900000.0,1000.0,0,0.0,1,Education,2017-04-25,1.0.1,4.0.3 and up,15,Education,0,2017-04-25,-470
4546,5759,BOOKS_AND_REFERENCE,4.344444444444444,0,29000000.0,10.0,0,0.0,1,Books & Reference,2018-04-28,1.0,4.1 and up,7,Books & Reference,0,2018-04-28,-102
4547,2387,FAMILY,3.2,513,34000000.0,100000.0,0,0.0,1,Simulation,2017-12-05,1.0,4.0 and up,38,Simulation,1,2017-12-05,-246
4548,7275,BOOKS_AND_REFERENCE,4.344444444444444,6,3600000.0,1000.0,0,0.0,1,Books & Reference,2017-05-29,1.2,2.3 and up,7,Books & Reference,0,2017-05-29,-436
4549,5760,FAMILY,4.3124333925399645,1,5700000.0,50.0,0,0.0,1,Education,2018-03-23,1.0.0,4.0 and up,15,Education,0,2018-03-23,-138
4550,7300,FAMILY,4.3124333925399645,4,64000000.0,1.0,0,0.0,1,Education,2018-07-17,1.0.1,4.4 and up,15,Education,0,2018-07-17,-22
4551,7272,FAMILY,4.3124333925399645,0,3400000.0,10.0,0,0.0,1,Education,2018-03-19,1.0,4.0.3 and up,15,Education,0,2018-03-19,-142
4552,7281,PRODUCTIVITY,3.3,48,58000.0,5000.0,0,0.0,1,Productivity,2013-08-07,1.0,3.1 and up,33,Productivity,0,2013-08-07,-1827
4553,7264,TOOLS,4.8,17,6700000.0,50.0,0,0.0,1,Tools,2018-05-05,v2,4.4 and up,42,Tools,0,2018-05-05,-95
4554,7279,GAME,4.5,7687,23000000.0,100000.0,1,1.99,1,Arcade,2017-02-27,2.3.1,2.3.3 and up,2,Arcade,1,2017-02-27,-527
4555,7276,SHOPPING,3.7,23,8900000.0,5000.0,0,0.0,1,Shopping,2016-07-08,2.1.1,4.0.3 and up,37,Shopping,0,2016-07-08,-761
4556,3196,FAMILY,4.8,51068,57000000.0,100000.0,1,4.99,4,Role Playing,2018-06-21,1.574,4.0.3 and up,36,Role Playing,1,2018-06-21,-48
4557,5496,SOCIAL,4.7,144,12000000.0,1000.0,0,0.0,4,Social,2017-01-31,1.0.12,4.0.3 and up,39,Social,0,2017-01-31,-554
4558,7263,FINANCE,4.3,90,13000000.0,5000.0,0,0.0,1,Finance,2018-05-30,5.9.1.0,5.0 and up,19,Finance,0,2018-05-30,-70
4559,3938,FAMILY,3.8,2925,93000000.0,50000.0,1,4.77,4,Role Playing,2018-08-01,6.2.1,4.1 and up,36,Role Playing,1,2018-08-01,-7
4560,9116,FAMILY,4.1,1655,83000000.0,100000.0,0,0.0,1,Role Playing,2018-08-02,1.1.52,4.3 and up,36,Role Playing,1,2018-08-02,-6
4561,6549,PERSONALIZATION,4.7,25,41000000.0,100.0,1,0.99,1,Personalization,2015-03-12,1.0,4.0.3 and up,31,Personalization,0,2015-03-12,-1245
4562,6093,PRODUCTIVITY,4.211396011396012,5,28000000.0,100.0,0,0.0,1,Productivity,2018-07-27,1.0.5,5.0 and up,33,Productivity,0,2018-07-27,-12
4563,7282,FAMILY,4.2,1696,2700000.0,100000.0,0,0.0,3,Entertainment,2012-09-19,1.4,2.1 and up,17,Entertainment,1,2012-09-19,-2149
4564,8637,FAMILY,4.3124333925399645,2,4400000.0,500.0,0,0.0,1,Education,2017-12-04,1.0,4.0 and up,15,Education,0,2017-12-04,-247
4565,7271,FAMILY,4.3124333925399645,1,3400000.0,10.0,0,0.0,1,Education,2018-03-19,1.0,4.0.3 and up,15,Education,0,2018-03-19,-142
4566,7583,TOOLS,4.6,7775146,17000000.0,500000000.0,0,0.0,1,Tools,2018-07-30,4.5.28_ww,4.1 and up,42,Tools,3,2018-07-30,-9
4567,7551,PERSONALIZATION,4.2,11244,2200000.0,1000000.0,0,0.0,1,Personalization,2018-06-12,1.1.1,4.1 and up,31,Personalization,1,2018-06-12,-57
4568,55,TOOLS,4.6,16771865,8771250.338294994,100000000.0,0,0.0,1,Tools,2018-08-04,Varies with device,Varies with device,42,Tools,3,2018-08-04,-4
4569,7555,TOOLS,4.6,14224,7100000.0,1000000.0,0,0.0,1,Tools,2017-10-12,1.0.98_ww,2.3 and up,42,Tools,1,2017-10-12,-300
4570,6723,FAMILY,4.2,5178,20000000.0,1000000.0,0,0.0,1,Simulation,2017-10-10,1.7,2.3 and up,38,Simulation,1,2017-10-10,-302
4571,7550,PERSONALIZATION,4.1,47,26000.0,1000.0,1,4.99,1,Personalization,2016-02-12,1.0,4.1 and up,31,Personalization,0,2016-02-12,-908
4572,8646,LIFESTYLE,3.5,628,14754498.550724637,100000.0,0,0.0,1,Lifestyle,2017-08-14,Varies with device,4.3 and up,24,Lifestyle,1,2017-08-14,-359
4573,7552,PRODUCTIVITY,4.1,12435,31000000.0,10000000.0,0,0.0,1,Productivity,2017-09-26,Varies with device,6.0 and up,33,Productivity,3,2017-09-26,-316
4574,7554,PHOTOGRAPHY,4.4,972574,45000000.0,100000000.0,0,0.0,1,Photography,2018-08-03,2.31,4.1 and up,32,Photography,3,2018-08-03,-5
4575,8075,GAME,4.5,464900,33000000.0,10000000.0,0,0.0,4,Arcade,2018-06-27,2.0.5,4.2 and up,2,Arcade,3,2018-06-27,-42
4576,8183,PRODUCTIVITY,4.1,15097,14000000.0,1000000.0,0,0.0,1,Productivity,2018-07-23,1.6.0,4.2 and up,33,Productivity,1,2018-07-23,-16
4577,7018,PERSONALIZATION,4.5,90,37000000.0,1000.0,1,1.99,1,Personalization,2018-08-04,12.6,7.0 and up,31,Personalization,0,2018-08-04,-4
4578,7648,TOOLS,4.3,146913,24000000.0,100000000.0,0,0.0,1,Tools,2018-07-18,3.5.02.15,4.0 and up,42,Tools,3,2018-07-18,-21
4579,7556,TOOLS,4.4,22503,6500000.0,1000000.0,0,0.0,1,Tools,2018-07-06,4.1,4.1 and up,42,Tools,1,2018-07-06,-33
4580,4486,FAMILY,4.3,1503544,40000000.0,50000000.0,0,0.0,4,Strategy,2014-11-15,1.07,2.3 and up,41,Strategy,3,2014-11-15,-1362
4581,2744,GAME,4.3,5785,93000000.0,500000.0,0,0.0,4,Racing,2017-04-12,1.2,2.3 and up,35,Racing,1,2017-04-12,-483
4582,7553,TOOLS,3.8,560,314000.0,50000.0,0,0.0,1,Tools,2018-06-08,2.1.0.032,4.0.3 and up,42,Tools,1,2018-06-08,-61
4583,7580,PRODUCTIVITY,3.9,334,3700000.0,50000.0,0,0.0,1,Productivity,2018-01-02,1.07,4.1 and up,33,Productivity,1,2018-01-02,-218
4584,2550,FAMILY,4.1,16111,57000000.0,1000000.0,0,0.0,1,Simulation,2018-06-12,1.11,4.1 and up,38,Simulation,1,2018-06-12,-57
4585,7779,SHOPPING,4.8,14,2700000.0,100.0,1,2.49,1,Shopping,2018-05-16,2.10,4.1 and up,37,Shopping,0,2018-05-16,-84
4586,8625,SOCIAL,4.4,2953886,17681871.42857143,100000000.0,0,0.0,3,Social,2018-08-01,Varies with device,Varies with device,39,Social,3,2018-08-01,-7
4587,8481,LIFESTYLE,4.0,2789775,68000000.0,100000000.0,0,0.0,3,Lifestyle,2018-08-02,9.5.0,4.4 and up,24,Lifestyle,3,2018-08-02,-6
4588,8526,NEWS_AND_MAGAZINES,4.7,174827,25000000.0,10000000.0,0,0.0,3,News & Magazines,2018-08-04,6.7.3,4.0 and up,29,News & Magazines,3,2018-08-04,-4
4589,8643,FAMILY,4.6,2133047,15975061.728395062,50000000.0,0,0.0,4,Entertainment,2018-07-31,Varies with device,Varies with device,17,Entertainment,3,2018-07-31,-8
4590,8186,TOOLS,4.3,482630,8771250.338294994,10000000.0,0,0.0,1,Tools,2018-08-03,Varies with device,Varies with device,42,Tools,3,2018-08-03,-5
4591,3282,GAME,4.0,69115,2400000.0,10000000.0,0,0.0,1,Arcade,2018-06-13,1.36,4.1 and up,2,Arcade,3,2018-06-13,-56
4592,8296,COMMUNICATION,4.4,3128611,11766705.660377359,100000000.0,0,0.0,3,Communication,2018-07-27,Varies with device,Varies with device,13,Communication,3,2018-07-27,-12
4593,9544,PRODUCTIVITY,3.7,80816,12981415.841584159,50000000.0,0,0.0,1,Productivity,2018-07-18,Varies with device,5.0 and up,33,Productivity,3,2018-07-18,-21
4594,393,FAMILY,3.7,38606,96000000.0,1000000.0,0,0.0,1,Entertainment,2018-06-13,5.9.0.0031,4.1 and up,17,Entertainment,1,2018-06-13,-56
4595,387,COMMUNICATION,3.3,3044,11766705.660377359,1000000.0,0,0.0,1,Communication,2017-04-03,Varies with device,Varies with device,13,Communication,1,2017-04-03,-492
4596,8184,FAMILY,4.1,75,2200000.0,10000.0,0,0.0,1,Education,2017-11-24,0.1.5,4.0 and up,15,Education,0,2017-11-24,-257
4597,8188,COMMUNICATION,3.0,1820,33000000.0,100000.0,0,0.0,1,Communication,2018-02-15,1.1.50,4.4 and up,13,Communication,1,2018-02-15,-174
4598,384,LIFESTYLE,4.1,10067,14754498.550724637,1000000.0,0,0.0,1,Lifestyle,2017-12-07,Varies with device,4.3 and up,24,Lifestyle,1,2017-12-07,-244
4599,2908,FAMILY,3.0,480,19000000.0,1000000.0,0,0.0,1,Entertainment,2017-08-31,2.40,6.0 and up,17,Entertainment,1,2017-08-31,-342
4600,390,LIFESTYLE,3.8,2300,14754498.550724637,10000000.0,0,0.0,1,Lifestyle,2017-03-07,Varies with device,Varies with device,24,Lifestyle,3,2017-03-07,-519
4601,8190,LIFESTYLE,4.0,53144,21000000.0,5000000.0,0,0.0,1,Lifestyle,2018-07-13,4.8.0,5.0 and up,24,Lifestyle,2,2018-07-13,-26
4602,8614,COMMUNICATION,4.5,7820775,11766705.660377359,100000000.0,0,0.0,1,Communication,2018-08-01,Varies with device,Varies with device,13,Communication,3,2018-08-01,-7
4603,388,PRODUCTIVITY,4.6,22775,26000000.0,10000000.0,0,0.0,1,Productivity,2018-07-31,3.8.2,4.4 and up,33,Productivity,3,2018-07-31,-8
4604,8187,PRODUCTIVITY,4.1,370,29000000.0,500000.0,0,0.0,1,Productivity,2018-01-25,2.1.5,4.0 and up,33,Productivity,1,2018-01-25,-195
4605,8191,TOOLS,3.6,41502,8771250.338294994,50000000.0,0,0.0,1,Tools,2018-07-31,Varies with device,Varies with device,42,Tools,3,2018-07-31,-8
4606,5304,TOOLS,4.7,963,3700000.0,10000.0,1,2.99,1,Tools,2018-05-25,3.4.0,4.0 and up,42,Tools,0,2018-05-25,-75
4607,386,TOOLS,3.5,21592,25000000.0,10000000.0,0,0.0,1,Tools,2017-10-24,10.1.1,4.0.3 and up,42,Tools,3,2017-10-24,-288
4608,8193,PARENTING,3.1,103,28000000.0,10000.0,0,0.0,1,Parenting,2018-06-29,1.0.2-alpha4,4.4 and up,30,Parenting,0,2018-06-29,-40
4609,7104,COMMUNICATION,3.9,138129,2100000.0,10000000.0,0,0.0,1,Communication,2018-05-06,1.5.2.4-23,2.3 and up,13,Communication,3,2018-05-06,-94
4610,7784,FAMILY,3.7,18522,15975061.728395062,1000000.0,0,0.0,4,Entertainment,2018-07-02,Varies with device,Varies with device,17,Entertainment,1,2018-07-02,-37
4611,383,COMMUNICATION,4.2,6454,15000000.0,5000000.0,0,0.0,1,Communication,2018-05-03,1.5.13-3598,5.0 and up,13,Communication,2,2018-05-03,-97
4612,3345,GAME,4.4,17988,7900000.0,100000.0,1,4.99,4,Adventure,2018-07-25,1.06,5.0 and up,1,Adventure,1,2018-07-25,-14
4613,7055,FAMILY,4.4,1771,46000000.0,10000.0,1,4.99,4,Puzzle,2016-04-20,1.1.0,2.3 and up,34,Puzzle,0,2016-04-20,-840
4614,385,MAPS_AND_NAVIGATION,3.3,8465,8900000.0,10000000.0,0,0.0,1,Maps & Navigation,2018-05-03,1.0.4.3,4.1 and up,25,Maps & Navigation,3,2018-05-03,-97
4615,8400,EVENTS,4.8,48,13000000.0,1000.0,0,0.0,1,Events,2017-09-26,8.8,4.2 and up,18,Events,0,2017-09-26,-316
4616,7054,FAMILY,4.2,146,20000000.0,5000.0,1,5.99,4,Puzzle,2016-12-07,1.1,4.4 and up,34,Puzzle,0,2016-12-07,-609
4617,3344,BOOKS_AND_REFERENCE,4.5,124,13701160.0,5000.0,1,2.99,1,Books & Reference,2015-08-25,Varies with device,Varies with device,7,Books & Reference,0,2015-08-25,-1079
4618,3347,TOOLS,3.8,21943,2300000.0,5000000.0,0,0.0,1,Tools,2016-10-19,30,2.3 and up,42,Tools,2,2016-10-19,-658
4619,3346,GAME,4.1,1468,4900000.0,10000.0,1,4.99,4,Adventure,2018-07-10,0.16,5.0 and up,1,Adventure,0,2018-07-10,-29
4620,5909,GAME,4.2,131,23000000.0,1000.0,1,1.61,1,Board,2016-02-24,1.6.3,2.3.3 and up,6,Board,0,2016-02-24,-896
4621,5507,FAMILY,4.2,1088,35000000.0,10000.0,1,0.99,2,Simulation,2014-08-19,1.2,2.0.1 and up,38,Simulation,0,2014-08-19,-1450
4622,8189,AUTO_AND_VEHICLES,4.0,1981,18000000.0,100000.0,0,0.0,1,Auto & Vehicles,2018-08-01,2.15.1.4,5.0 and up,4,Auto & Vehicles,1,2018-08-01,-7
4623,8194,LIFESTYLE,4.2,29756,45000000.0,1000000.0,0,0.0,1,Lifestyle,2018-07-19,1.1.6.1,4.1 and up,24,Lifestyle,1,2018-07-19,-20
4624,5944,MAPS_AND_NAVIGATION,3.8,82,5600000.0,5000.0,0,0.0,1,Maps & Navigation,2018-02-23,5.1.0,4.1 and up,25,Maps & Navigation,0,2018-02-23,-166
4625,8195,FINANCE,4.5,1057,4500000.0,50000.0,0,0.0,1,Finance,2018-07-06,1.7,6.0 and up,19,Finance,1,2018-07-06,-33
4626,6473,PRODUCTIVITY,3.7,10490,5800000.0,1000000.0,0,0.0,1,Productivity,2018-07-24,3.1.7,4.1 and up,33,Productivity,1,2018-07-24,-15
4627,8658,FINANCE,4.3,16600,24000000.0,1000000.0,0,0.0,1,Finance,2018-06-19,1.7.7,4.4 and up,19,Finance,1,2018-06-19,-50
4628,8655,SOCIAL,4.5,67611,21000000.0,1000000.0,0,0.0,3,Social,2018-04-23,263.16.29,4.0.3 and up,39,Social,1,2018-04-23,-107
4629,8651,COMMUNICATION,4.1,6601,31000000.0,500000.0,0,0.0,1,Communication,2018-07-02,4.7.0,4.1 and up,13,Communication,1,2018-07-02,-37
4630,5206,FAMILY,4.2,233588,74000000.0,5000000.0,0,0.0,4,Simulation,2017-04-21,3.8.0,4.0.3 and up,38,Simulation,2,2017-04-21,-474
4631,8664,FAMILY,4.5,166886,21000000.0,10000000.0,0,0.0,2,Education,2018-07-29,3.6.2,4.0.3 and up,15,Education,3,2018-07-29,-10
4632,8761,VIDEO_PLAYERS,4.0,93638,7300000.0,10000000.0,0,0.0,3,Video Players & Editors,2018-07-11,3.2.2,4.1 and up,45,Video Players & Editors,3,2018-07-11,-28
4633,8673,COMMUNICATION,4.4,3648765,3300000.0,100000000.0,0,0.0,4,Communication,2018-07-18,11.4.0,4.0 and up,13,Communication,3,2018-07-18,-21
4634,8699,MAPS_AND_NAVIGATION,4.2,4921866,16614712.962962963,100000000.0,0,0.0,1,Maps & Navigation,2018-08-02,Varies with device,Varies with device,25,Maps & Navigation,3,2018-08-02,-6
4635,3652,FAMILY,4.3,83977,11000000.0,500000.0,0,0.0,1,Casual,2012-11-08,1.2.2,2.1 and up,11,Casual,1,2012-11-08,-2099
4636,4,COMMUNICATION,4.7,573,53000000.0,10000.0,0,0.0,3,Communication,2018-07-03,4.2.4,4.1 and up,13,Communication,0,2018-07-03,-36
4637,5576,LIFESTYLE,4.1,124,37000000.0,5000.0,1,3.99,1,Lifestyle,2018-06-13,3.04,4.0.3 and up,24,Lifestyle,0,2018-06-13,-56
4638,8666,TRAVEL_AND_LOCAL,3.2,852,37000000.0,100000.0,0,0.0,1,Travel & Local,2018-07-31,2.2.1,4.4 and up,43,Travel & Local,1,2018-07-31,-8
4639,8842,MAPS_AND_NAVIGATION,3.9,139,2000000.0,10000.0,0,0.0,1,Maps & Navigation,2018-07-25,1.21.0,4.0 and up,25,Maps & Navigation,0,2018-07-25,-14
4640,5577,LIFESTYLE,4.1,438,26000000.0,50000.0,0,0.0,1,Lifestyle,2013-09-27,2.0.0,2.1 and up,24,Lifestyle,1,2013-09-27,-1776
4641,8668,TOOLS,3.4,784,42000000.0,50000.0,0,0.0,1,Tools,2016-09-29,1.2.6 (94),2.2 and up,42,Tools,1,2016-09-29,-678
4642,6694,TRAVEL_AND_LOCAL,3.0,331,7800000.0,50000.0,0,0.0,1,Travel & Local,2018-03-13,1.1.47,4.3 and up,43,Travel & Local,1,2018-03-13,-148
4643,5309,PERSONALIZATION,4.6,655,3500000.0,100000.0,0,0.0,1,Personalization,2018-05-08,4.3,4.1 and up,31,Personalization,1,2018-05-08,-92
4644,2456,FAMILY,4.6,34,14000000.0,1000.0,0,0.0,1,Entertainment,2018-05-21,1.3,4.1 and up,17,Entertainment,0,2018-05-21,-79
4645,6885,TOOLS,4.1,3315,5100000.0,500000.0,0,0.0,1,Tools,2018-05-15,1.0.24,4.1 and up,42,Tools,1,2018-05-15,-85
4646,8657,BUSINESS,3.1,71,1900000.0,10000.0,0,0.0,1,Business,2013-05-14,1.0,1.6 and up,8,Business,0,2013-05-14,-1912
4647,9095,FAMILY,3.4,1178,38000000.0,100000.0,0,0.0,2,Simulation,2018-04-08,1.0.1,5.0 and up,38,Simulation,1,2018-04-08,-122
4648,8653,PHOTOGRAPHY,4.2,2158,3000000.0,500000.0,0,0.0,1,Photography,2017-08-28,1.0.3,4.0 and up,32,Photography,1,2017-08-28,-345
4649,8659,TOOLS,4.2,26,2200000.0,5000.0,0,0.0,1,Tools,2018-06-04,1.3.5,4.0 and up,42,Tools,0,2018-06-04,-65
4650,8654,TOOLS,3.0,245,3500000.0,10000.0,0,0.0,1,Tools,2016-08-31,1.1.6.6,2.3 and up,42,Tools,0,2016-08-31,-707
4651,3017,FAMILY,2.4,210,4000000.0,10000.0,0,0.0,1,Casual,2017-06-25,2.0,2.3 and up,11,Casual,0,2017-06-25,-409
4652,7722,SOCIAL,4.1,568,27000000.0,100000.0,0,0.0,3,Social,2018-04-13,1.4.1,4.1 and up,39,Social,1,2018-04-13,-117
4653,9317,COMMUNICATION,2.9,83,13000000.0,10000.0,0,0.0,1,Communication,2018-04-26,2.4.0,5.0 and up,13,Communication,0,2018-04-26,-104
4654,9032,SOCIAL,4.0,712,21000000.0,100000.0,0,0.0,4,Social,2018-03-05,2.3.9,4.1 and up,39,Social,1,2018-03-05,-156
4655,8652,PRODUCTIVITY,4.0,198,3500000.0,50000.0,0,0.0,1,Productivity,2017-01-26,2.0.16,2.3 and up,33,Productivity,1,2017-01-26,-559
4656,8661,PRODUCTIVITY,3.8,24517,22000000.0,10000000.0,0,0.0,1,Productivity,2018-05-23,4.2.17,5.0 and up,33,Productivity,3,2018-05-23,-77
4657,9071,FAMILY,2.4,468,7200000.0,10000.0,0,0.0,1,Entertainment,2018-03-03,0.0.1,4.1 and up,17,Entertainment,0,2018-03-03,-158
4658,8925,PERSONALIZATION,4.4,5599,4800000.0,500000.0,0,0.0,1,Personalization,2016-07-23,2.0.40,2.3 and up,31,Personalization,1,2016-07-23,-746
4659,8660,FINANCE,3.7,52,13000000.0,5000.0,0,0.0,1,Finance,2018-05-04,4.16.10,4.4 and up,19,Finance,0,2018-05-04,-96
4660,8667,SOCIAL,4.3,241,7500000.0,10000.0,0,0.0,4,Social,2018-04-10,2.8.4,4.0.3 and up,39,Social,0,2018-04-10,-120
4661,6119,SOCIAL,4.6,4435,5400000.0,100000.0,0,0.0,3,Social,2018-05-25,1.0.3386,4.0.3 and up,39,Social,1,2018-05-25,-75
4662,8663,FAMILY,4.2,11404,30000000.0,100000.0,0,0.0,1,Strategy,2017-09-11,1.0.14,4.0.3 and up,41,Strategy,1,2017-09-11,-331
4663,629,LIFESTYLE,4.8,10249,14754498.550724637,10000.0,1,2.49,1,Lifestyle,2018-07-30,Varies with device,Varies with device,24,Lifestyle,0,2018-07-30,-9
4664,8665,FAMILY,3.6,906,196000.0,100000.0,0,0.0,1,Entertainment,2014-02-05,1.7.3,2.3 and up,17,Entertainment,1,2014-02-05,-1645
4665,7566,FAMILY,3.2,1011,15975061.728395062,100000.0,0,0.0,4,Entertainment,2018-07-13,Varies with device,4.1 and up,17,Entertainment,1,2018-07-13,-26
4666,1489,LIFESTYLE,4.0,889,16000000.0,100000.0,0,0.0,1,Lifestyle,2018-08-02,1.1.4.38,4.2 and up,24,Lifestyle,1,2018-08-02,-6
4667,8662,GAME,3.5,4575,3800000.0,500000.0,0,0.0,1,Arcade,2017-10-07,1.24,4.0.3 and up,2,Arcade,1,2017-10-07,-305
4668,1536,MAPS_AND_NAVIGATION,4.4,509,17000000.0,100000.0,0,0.0,1,Maps & Navigation,2018-06-06,1.0.7,5.0 and up,25,Maps & Navigation,1,2018-06-06,-63
4669,7425,TOOLS,2.5,20,26000000.0,5000.0,0,0.0,1,Tools,2018-07-25,6.1.5,4.2 and up,42,Tools,0,2018-07-25,-14
4670,7072,FAMILY,3.9,93,28000000.0,10000.0,0,0.0,1,Education,2018-07-25,3.0.6,4.2 and up,15,Education,0,2018-07-25,-14
4671,8764,FAMILY,4.4,397147,15975061.728395062,10000000.0,0,0.0,4,Entertainment,2018-08-02,Varies with device,Varies with device,17,Entertainment,3,2018-08-02,-6
4672,5359,GAME,4.2,109263,38000000.0,1000000.0,0,0.0,4,Action,2018-07-10,1.0.144431,4.1 and up,0,Action,1,2018-07-10,-29
4673,8783,VIDEO_PLAYERS,4.2,192677,17000000.0,50000000.0,0,0.0,4,Video Players & Editors,2018-08-03,1.78,4.0.3 and up,45,Video Players & Editors,3,2018-08-03,-5
4674,8765,BOOKS_AND_REFERENCE,4.3,241,20000000.0,100000.0,0,0.0,1,Books & Reference,2018-02-13,1.0,4.0.3 and up,7,Books & Reference,1,2018-02-13,-176
4675,4959,FAMILY,4.1,182103,6900000.0,5000000.0,0,0.0,4,Entertainment,2018-07-31,5.0.12,3.0 and up,17,Entertainment,2,2018-07-31,-8
4676,8815,COMMUNICATION,4.3,11335481,11766705.660377359,500000000.0,0,0.0,1,Communication,2018-07-18,Varies with device,Varies with device,13,Communication,3,2018-07-18,-21
4677,8767,GAME,4.2,16876,59000000.0,1000000.0,0,0.0,4,Trivia,2018-06-28,3.0.1,6.0 and up,44,Trivia,1,2018-06-28,-41
4678,7814,GAME,4.2,2113,67000000.0,100000.0,0,0.0,2,Action,2018-04-23,Varies with device,4.0.3 and up,0,Action,1,2018-04-23,-107
4679,8366,GAME,3.9,6121,61000000.0,500000.0,0,0.0,3,Action,2018-06-20,2.1,4.1 and up,0,Action,1,2018-06-20,-49
4680,8854,FAMILY,3.9,85578,15975061.728395062,10000000.0,0,0.0,4,Entertainment,2018-08-01,Varies with device,Varies with device,17,Entertainment,3,2018-08-01,-7
4681,8781,VIDEO_PLAYERS,4.4,1031045,16158496.240601504,100000000.0,0,0.0,1,Video Players & Editors,2018-07-30,Varies with device,2.3 and up,45,Video Players & Editors,3,2018-07-30,-9
4682,661,VIDEO_PLAYERS,3.8,165723,1600000.0,10000000.0,0,0.0,1,Video Players & Editors,2018-08-04,7.5.9,4.0 and up,45,Video Players & Editors,3,2018-08-04,-4
4683,8803,BUSINESS,4.5,984451,14472162.5,50000000.0,0,0.0,1,Business,2018-08-02,Varies with device,Varies with device,8,Business,3,2018-08-02,-6
4684,8819,VIDEO_PLAYERS,4.2,3546,3700000.0,1000000.0,0,0.0,1,Video Players & Editors,2018-05-27,2.0.19,4.1 and up,45,Video Players & Editors,1,2018-05-27,-73
4685,5050,VIDEO_PLAYERS,3.7,430643,4900000.0,50000000.0,0,0.0,1,Video Players & Editors,2018-05-31,2.5.0,4.1 and up,45,Video Players & Editors,3,2018-05-31,-69
4686,8847,VIDEO_PLAYERS,4.3,1615418,16158496.240601504,50000000.0,0,0.0,4,Video Players & Editors,2018-08-03,Varies with device,4.0.3 and up,45,Video Players & Editors,3,2018-08-03,-5
4687,8768,BUSINESS,4.3,542,30000000.0,100000.0,0,0.0,1,Business,2018-04-17,1.23.0,4.0 and up,8,Business,1,2018-04-17,-113
4688,8880,VIDEO_PLAYERS,4.6,9879473,40000000.0,100000000.0,0,0.0,4,Video Players & Editors,2018-08-04,7.2.1,4.1 and up,45,Video Players & Editors,3,2018-08-04,-4
4689,6264,FAMILY,3.3,4288,10000000.0,500000.0,0,0.0,1,Entertainment,2018-04-23,1.2.3.4.5,4.0.3 and up,17,Entertainment,1,2018-04-23,-107
4690,8814,HEALTH_AND_FITNESS,3.6,124,100000000.0,5000.0,0,0.0,1,Health & Fitness,2018-08-02,2.0.0.11,5.0 and up,21,Health & Fitness,0,2018-08-02,-6
4691,7655,GAME,4.1,2399,42000000.0,100000.0,0,0.0,3,Action,2018-01-28,1.0.1,2.3 and up,0,Action,1,2018-01-28,-192
4692,8367,FAMILY,3.8,3478,95000000.0,1000000.0,0,0.0,1,Simulation,2018-02-24,4.0,4.1 and up,38,Simulation,1,2018-02-24,-165
